,Unnamed: 0,x_coord,base,surface,velocity,bmb,smb,tmb,dQdx,dQdy
58,58,19397.99331103679,-376.2846389701032,43.906713598474354,152.35058433436393,0.8380667795815449,-0.6389012457474632,-1.476968025329008,-1.3209095831033462,-0.1560584422256619
59,59,19732.441471571907,-375.76672762795977,43.84628119541073,152.8855227392632,0.816123686233181,-0.6295363821604024,-1.4456600683935834,-1.3186419761309591,-0.12701809226262428
60,60,20066.88963210702,-375.2491782732789,43.78589103079695,153.4204196795002,0.7937523886373511,-0.62371706677719,-1.417469455414541,-1.3172941636219186,-0.10017529179262241
61,61,20401.337792642134,-374.7319440069553,43.72553763221829,153.95527849550783,0.7611745282027819,-0.6267672742175708,-1.3879418024203527,-1.315235097318743,-0.0727067051016097
62,62,20735.785953177256,-374.2151918595933,43.66524048961444,154.4901023076566,0.7180866582589059,-0.6349505951456108,-1.3530372534045167,-1.3051259641195783,-0.047911289284938485
63,63,21070.234113712373,-373.69925527841343,43.60503851122158,155.02489406513013,0.6666588783498962,-0.6489453048719384,-1.3156041832218346,-1.2890597462994697,-0.026544436922364856
64,64,21404.68227424749,-373.1844467793513,43.54496816291226,155.55965666446522,0.6099195449649091,-0.6694473799833087,-1.2793669249482178,-1.261350619001395,-0.018016305946822797
65,65,21739.130434782608,-372.6706618338106,43.48501724778375,156.09439220910022,0.5503266895056238,-0.6924061822387804,-1.2427328717444042,-1.22250789108948,-0.020224980654924174
66,66,22073.57859531773,-372.1574540922569,43.42513368361118,156.6291021524282,0.48564308790820954,-0.7171879508756388,-1.2028310387838483,-1.179388417201891,-0.023442621581957424
67,67,22408.026755852843,-371.6443887970309,43.36526674076583,157.16378794126342,0.4193556561823967,-0.7431789349662444,-1.162534591148641,-1.1323296846581785,-0.03020490649046259
68,68,22742.47491638796,-371.1314191820811,43.30541096235838,157.69845124787,0.3485757030978971,-0.7714873460716001,-1.1200630491694972,-1.0807332957166986,-0.039329753452798544
69,69,23076.923076923074,-370.61883350094536,43.245599983207306,158.2330939391815,0.2702991342168982,-0.8024850085936094,-1.0727841428105076,-1.0254192101751665,-0.04736493263534114
70,70,23411.371237458192,-370.1069218579759,43.18586765409309,158.76771786690716,0.20573305369458117,-0.825016030304881,-1.0307490839994622,-0.9669962958673776,-0.06375278813208463
71,71,23745.81939799331,-369.5957957458588,43.12622698452218,159.3023244610333,0.14062622900021993,-0.8440816773964229,-0.9847079063966429,-0.9018476055369138,-0.08286030085972906
72,72,24080.267558528427,-369.0854041975648,43.06667202741482,159.8369147679598,0.08079165555956669,-0.8559162506817918,-0.9367079062413585,-0.8345393000070305,-0.102168606234328
73,73,24414.715719063544,-368.5756855086616,43.00719558279907,160.37148980583837,0.025154182623501775,-0.8645833011773542,-0.8897374838008559,-0.7648753431568784,-0.12486214064397749
74,74,24749.163879598666,-368.0664752164649,42.94777846037263,160.90605028845889,-0.029303877681909007,-0.8712824380046792,-0.8419785603227702,-0.6926501157941194,-0.1493284445286508
75,75,25083.61204013378,-367.5575104090547,42.888389982299685,161.4405966380121,-0.0887853485834117,-0.8754847989230039,-0.7866994503395922,-0.6188847992764264,-0.16781465106316584
76,76,25418.060200668893,-367.0485396524615,42.82900081004726,161.9751292824546,-0.14734388224345474,-0.874940641658743,-0.7275967594152882,-0.5540456589898105,-0.17355110042547772
77,77,25752.50836120401,-366.5396724019058,42.769623715380455,162.5096490586165,-0.21671273842840177,-0.8750284001692025,-0.6583156617408007,-0.4957976047467947,-0.162518056994006
78,78,26086.95652173913,-366.0313822929734,42.7103139643927,163.04415721593054,-0.28734790000966437,-0.8715815139832389,-0.5842336139735745,-0.44204001690345657,-0.14219359707011797
79,79,26421.40468227425,-365.52414167482885,42.65112667307158,163.5786549923817,-0.3606421030499769,-0.8602579943755307,-0.49961589132555384,-0.3941693383834627,-0.10544655294209115
80,80,26755.852842809363,-365.0179755885392,42.59206476333004,164.11314286205686,-0.4304388632315508,-0.843943159324137,-0.4135042960925862,-0.3523822103623377,-0.06112208573024852
81,81,27090.30100334448,-364.51243363143607,42.533075680003954,164.64762048709585,-0.49327116411886957,-0.8163359918724498,-0.3230648277535802,-0.31171710621836135,-0.011347721535218847
82,82,27424.7491638796,-364.0070528151222,42.47410539936536,165.18208750288116,-0.5474464516721589,-0.7830874952004724,-0.23564104352831347,-0.2706852618705911,0.03504421834227764
83,83,27759.19732441472,-363.5016668073425,42.41513451296139,165.71654390167436,-0.6006563017447358,-0.7487558820022735,-0.1480995802575377,-0.23261267611319028,0.08451309585565259
84,84,28093.645484949837,-362.996441410046,42.35618236736627,166.25099007529624,-0.6453339556798945,-0.7051390679409001,-0.059805112261005565,-0.20192546198660571,0.14212034972560014
85,85,28428.093645484947,-362.4915590225135,42.29727024581121,166.7854264333322,-0.6840829383197845,-0.6525108969562334,0.031572041363551046,-0.17561400716168601,0.20718604852523706
86,86,28762.541806020065,-361.9871718790443,42.2384159117314,167.31985327951529,-0.7160397591002392,-0.5948847089554754,0.12115505014476374,-0.1540254724373198,0.27518052258208353
87,87,29096.989966555186,-361.4833966373085,42.17963297730857,167.85427079273623,-0.7398347320325608,-0.5282177606192887,0.21161697141327204,-0.13128217808920184,0.3428991495024739
88,88,29431.4381270903,-360.9803427837803,42.12093421795469,168.38867913442712,-0.755954819164582,-0.4567951403251418,0.2991596788394401,-0.1172033219670028,0.4163630008064429
89,89,29765.886287625417,-360.4779391430739,42.06231132858108,168.9230781037179,-0.7723273475033826,-0.3844743461577443,0.3878530013456383,-0.1020376215958359,0.48989062294147423
90,90,30100.33444816053,-359.97589005921986,42.00372981061774,169.45746704956125,-0.7849315378402599,-0.3093023582101151,0.4756291796301448,-0.0877541509835448,0.5633833306136896
91,91,30434.78260869565,-359.47389246703005,41.94515430095111,169.99184530179195,-0.7889629859413564,-0.22948034310220855,0.5594826428391478,-0.07730514087232723,0.636787783711475
92,92,30769.23076923077,-358.97190952369647,41.88658050058394,170.52621255255636,-0.7874823092107481,-0.14949082814422182,0.6379914810665264,-0.06486010860260752,0.7028515896691339
93,93,31103.678929765883,-358.47025569697746,41.828045103136894,171.06056897211195,-0.785351708927877,-0.07309837900111243,0.7122533299267646,-0.05609318701591403,0.7683465169426786
94,94,31438.127090301,-357.96926463474045,41.76958704025865,171.59491475437295,-0.7805358693815999,-0.005152588674812684,0.7753832807067872,-0.04828944909836414,0.8236727298051514
95,95,31772.57525083612,-357.4690487250567,41.711219425933486,172.12924968071638,-0.7757922317749995,0.05910237158206217,0.8348946033570617,-0.03211734692463783,0.8670119502816995
96,96,32107.02341137124,-356.9694126351374,41.65291946778587,172.66357295877606,-0.7672164611412279,0.1175146560253549,0.8847311171665828,-0.014646489937742813,0.8993776071043256
97,97,32441.471571906357,-356.47013966678867,41.5946618804213,173.19788375448252,-0.7546763937138361,0.1759691828771637,0.9306455765909998,0.008270703891875326,0.9223748726991244
98,98,32775.91973244147,-355.9710845346918,41.53642971124536,173.73218127002397,-0.7350068332140439,0.2293088519361399,0.9643156851501838,0.03335214910302013,0.9309635360471638
99,99,33110.36789297659,-355.4722066508783,41.47821822425731,174.26646476074572,-0.7217679215141267,0.2747263917481634,0.9964943132622901,0.059833698640330286,0.9366606146219598
100,100,33444.816053511706,-354.9734755259431,41.42002386180576,174.80073348809165,-0.7070928481434234,0.3169688775117724,1.0240617256551958,0.08877535984512556,0.9352863658100703
101,101,33779.26421404682,-354.47496540143266,41.36185528675382,175.33498682454723,-0.6925665918120725,0.3570120931015857,1.0495786849136581,0.12195665137435881,0.9276220335392993
102,102,34113.71237458194,-353.9769124203623,41.3037400534119,175.8692243142553,-0.6712641179343923,0.3995507251072705,1.0708148430416629,0.15497859364188316,0.9158362493997797
103,103,34448.16053511706,-353.4795636913951,41.24570699561529,176.40344551024026,-0.6426489561308208,0.4412459029484446,1.0838948590792654,0.18879695191912318,0.8950979071601423
104,104,34782.608695652176,-352.98296530540483,41.18776149147031,176.93764956287114,-0.6095436153111244,0.48295629177648286,1.0924999070876074,0.22632535036518467,0.8661745567224227
105,105,35117.056856187286,-352.48683559531906,41.129870674699134,177.47183496599024,-0.5736536542469493,0.5212075920860764,1.0948612463330256,0.27533905865066816,0.8195221876823575
106,106,35451.5050167224,-351.9908649217047,41.071998415073466,178.00600015538734,-0.5338306063386965,0.5585681461006392,1.0923987524393357,0.31919267376044624,0.7732060786788895
107,107,35785.95317725752,-351.49492177503106,41.01412936742452,178.54014376011682,-0.4854489338975285,0.5991250007068942,1.0845739346044228,0.3602379389472882,0.7243359956571345
108,108,36120.40133779264,-350.99918108135813,40.956283942971936,179.07426474170438,-0.434485077232315,0.6363401178822445,1.0708251951145595,0.4012630033601686,0.6695621917543909
109,109,36454.84949832776,-350.5038471625498,40.89848598298011,179.60836209242285,-0.3895856597231647,0.6742556427117031,1.0638413024348679,0.44360546731777317,0.6202358351170947
110,110,36789.29765886287,-350.0090419015191,40.8407497093375,180.14243460508274,-0.3440190791206992,0.7064693703270624,1.0504884494477615,0.48989853135919464,0.560589918088567
111,111,37123.74581939799,-349.5147374980585,40.78307187818127,180.6764807103345,-0.30659715838449053,0.7328377135314511,1.0394348719159416,0.5315807099947308,0.5078541619212108
112,112,37458.19397993311,-349.0208901247013,40.72544737551037,181.210498799222,-0.2717867233197241,0.7530749113110301,1.0248616346307542,0.5739342778962214,0.45092735673453277
113,113,37792.64214046823,-348.52743279139014,40.66786838460055,181.7444871111013,-0.24666943513344763,0.7618396437615879,1.0085090788950355,0.6178153247817579,0.39069375411327756
114,114,38127.09030100334,-348.03425410296165,40.61032190732482,182.27844359452612,-0.23210125133688253,0.7636778348387522,0.9957790861756347,0.6647333505245282,0.3310457356511065
115,115,38461.53846153846,-347.54123837934395,40.552794445572246,182.81236616556285,-0.21994597854214704,0.7641944679217939,0.9841404464639409,0.7072078090645301,0.2769326373994109
116,116,38795.98662207358,-347.04837413963514,40.49528465969565,183.34625279678124,-0.21882692627309874,0.7599935416998822,0.978820467972981,0.7407359325745293,0.23808453539845165
117,117,39130.434782608696,-346.555860909049,40.43781583126302,183.88010157517243,-0.22293098593916438,0.7567710740968348,0.9797020600359991,0.7734810206521844,0.20622103938381475
118,118,39464.88294314381,-346.0639230004031,40.38041413418004,184.41391059996465,-0.23009039637225304,0.7520752867511933,0.9821656831234463,0.7984187684470434,0.18374691467640292
119,119,39799.33110367893,-345.5726600294659,40.32309119209684,184.94767769005537,-0.23821466923664403,0.7466975018450837,0.9849121710817277,0.820081025195748,0.1648311458859797
120,120,40133.77926421404,-345.0819047648163,40.265827491641545,185.48140006444444,-0.24968112730593028,0.7426272774557605,0.9923084047616908,0.8372739282551835,0.15503447650650726
121,121,40468.22742474916,-344.5914559097069,40.208599544535,186.01507486462663,-0.2603958009942854,0.7376509234221387,0.9980467244164241,0.8466826481877968,0.15136407622862724
122,122,40802.67558528428,-344.10119264325783,40.15139325281194,186.5486991959756,-0.2718012930720156,0.7347680737808909,1.0065693668529065,0.8528894670030523,0.1536798998498542
123,123,41137.123745819394,-343.6111777554548,40.0942159431119,187.0822700814513,-0.2858807658386425,0.728342332523476,1.0142230983621185,0.8489348436658917,0.16528825469622688
124,124,41471.57190635451,-343.1214994897754,40.03707791211114,187.6157845322516,-0.3044799956054023,0.7188942105322094,1.0233742061376117,0.8454802445362781,0.17789396160133353
125,125,41806.02006688963,-342.6322362121203,39.97998830392238,188.1492394586782,-0.3276069040406109,0.7017686476872185,1.0293755517278294,0.8413134055331858,0.18806214619464356
126,126,42140.468227424746,-342.14344244878976,39.92295348093835,188.68263152751987,-0.3576531559885755,0.6832884894502543,1.0409416454388298,0.8405405441897108,0.20040110124911903
127,127,42474.91638795986,-341.65516911466244,39.86597938415359,189.21595736911476,-0.39283552801513033,0.6571723757033778,1.0500079037185082,0.846032061605588,0.2039758421129202
128,128,42809.36454849498,-341.1674298662836,39.80906760707994,189.7492134217111,-0.43534824828427143,0.6245056630564705,1.059853911340742,0.856394052307414,0.20345985903332786
129,129,43143.8127090301,-340.6801431897992,39.75220863828624,190.28239563289512,-0.48147124465698765,0.5872757260300864,1.068746970687074,0.8761599524608946,0.1925870182261794
130,130,43478.260869565216,-340.1932126819541,39.69539122897389,190.81549987291643,-0.5223532712042702,0.5478197734417785,1.0701730446460487,0.8992414733488087,0.17093157129724001
131,131,43812.70903010033,-339.70659676123853,39.638610527211,191.34852193844245,-0.5634256735856765,0.5026690301597078,1.0660947037453843,0.929524277507303,0.13657042623808124
132,132,44147.15719063545,-339.2204021243238,39.5818789828818,191.8814574271201,-0.605951092354154,0.4536500981358457,1.0596011904899998,0.959936810636721,0.0996643798532788
133,133,44481.60535117057,-338.7347602490097,39.525211937452575,192.4143019031592,-0.6443240517700592,0.40579791546455074,1.05012196723461,0.9881311660495843,0.06199080118502576
134,134,44816.053511705686,-338.2497622919091,39.46862002751824,192.9470508153084,-0.6778429031699784,0.3587282742201438,1.0365711773901223,1.0107493548527646,0.025821822537357653
135,135,45150.5016722408,-337.7653838735469,39.41210040836365,193.47969928147572,-0.7067794783705288,0.3127210917036962,1.019500570074225,1.0295272141888556,-0.010026644114630612
136,136,45484.94983277592,-337.2815800600647,39.35564783688864,194.0122423605968,-0.7380977005819434,0.2623796676867353,1.0004773682686787,1.039551676487389,-0.039074308218710385
137,137,45819.39799331103,-336.7983206640073,39.29925879067474,194.54467496574847,-0.7663548313353001,0.21110335607872027,0.9774581874140205,1.039871387993872,-0.06241320057985145
138,138,46153.84615384615,-336.31562028343075,39.242934973093824,195.0769915670296,-0.7981573809791113,0.15385814604319822,0.9520155270223095,1.0324655814461894,-0.08045005442387987
139,139,46488.29431438127,-335.83350199293164,39.18667907660156,195.60918655074283,-0.8296919682751487,0.09402781472408575,0.9237197829992344,1.0187746606733434,-0.09505487767410903
140,140,46822.742474916384,-335.3520080162065,39.130496028063305,196.14125426378357,-0.8591177773971459,0.0375856920611962,0.8967034694583421,0.9959747451065906,-0.09927127564824845
141,141,47157.1906354515,-334.8712422451157,39.07439795008433,196.6731889261379,-0.8768000370467608,-0.016068395246304497,0.8607316418004562,0.9674277273814428,-0.10669608558098653
142,142,47491.63879598662,-334.3913209577606,39.01839841055653,197.20498473228395,-0.889580672053099,-0.06981103135760751,0.8197696406954915,0.9336743799488917,-0.11390473925340017
143,143,47826.086956521736,-333.91233054702354,38.96250749021971,197.7366357927301,-0.8878920284902124,-0.1155946832543689,0.7722973452358435,0.8900704130946131,-0.11777306785876962
144,144,48160.53511705685,-333.4342553109572,38.90672335689464,198.26813593112544,-0.8790186832441791,-0.1581931925154397,0.7208254907287394,0.8361778951278499,-0.11535240439911054
145,145,48494.98327759197,-332.9570577655025,38.8510416367598,198.79947890991264,-0.8601109255773638,-0.19660843715373558,0.6635024884236282,0.7782178917904878,-0.11471540336685959
146,146,48829.43143812709,-332.4807303093204,38.795461442854126,199.3306584363138,-0.8253914256609489,-0.22468900929447758,0.6007024163664714,0.7192525594436582,-0.11855014307718681
147,147,49163.879598662206,-332.005373670198,38.739994528583566,199.86166801736783,-0.7881197726774041,-0.25370563890672587,0.5344141337706781,0.6550246146369278,-0.1206104808662497
148,148,49498.32775919733,-331.5311131157485,38.68465551077975,200.39250111476653,-0.7403929807801848,-0.2801104630641533,0.4602825177160314,0.5892786574089408,-0.1289961396929094
149,149,49832.77591973244,-331.0580647066823,38.62945793196833,200.92315124478037,-0.6854323010542274,-0.3079743782625837,0.37745792279164364,0.5247778179754653,-0.14731989518382166
150,150,50167.22408026756,-330.5863090780803,38.57441120104095,201.45361213368432,-0.627326489903169,-0.3360210142049286,0.2913054756982404,0.4585815389649529,-0.16727606326671252
151,151,50501.67224080268,-330.11591834586625,38.51952373283277,201.98387755825576,-0.5570490432085711,-0.3605594870372553,0.19648955617131578,0.3888412687758514,-0.19235171260453562
152,152,50836.12040133779,-329.64696419578826,38.46480389198398,202.5139413017098,-0.49046078406218657,-0.3930569411678854,0.09740384289430115,0.3100987353932744,-0.21269489249897328
153,153,51170.5685618729,-329.17951654075455,38.41025983627119,203.0437971737948,-0.4113187983473952,-0.42026216790022874,-0.008943369552833553,0.22571905532705258,-0.23466242487988614
154,154,51505.01672240802,-328.7136448370348,38.35589967018829,203.57343899109293,-0.32878928823404774,-0.44805189691487707,-0.11926260868082934,0.13366745197135949,-0.2529300606521888
155,155,51839.46488294314,-328.24943569814195,38.301733500219335,204.10286067254825,-0.22921952356533276,-0.4625721810308885,-0.23335265746555572,0.0407204678790706,-0.2740731253446263
156,156,52173.91304347826,-327.78705079933434,38.24778019141627,204.63205658492777,-0.13522724681196047,-0.4787932028266164,-0.34356595601465595,-0.053096797726158426,-0.2904691582884975
157,157,52508.361204013374,-327.32667233743445,38.19406100338652,205.16102121743216,-0.03556240280261197,-0.4876043245335914,-0.45204192173097946,-0.13564966805624346,-0.316392253674736
158,158,52842.80936454849,-326.86846896365574,38.14059561517025,205.68974922609917,0.06057627509947511,-0.4960051262180866,-0.5565814013175617,-0.21311398646788832,-0.3434674148496734
159,159,53177.25752508361,-326.4125464096311,38.087396364046334,206.21823604188563,0.16091588932853051,-0.5029615976706725,-0.663877486999203,-0.28443280789745745,-0.37944467910174556
160,160,53511.70568561873,-325.95899215233896,38.03447345725215,206.74647732057383,0.2598925666872969,-0.5047113034914886,-0.7646038701787855,-0.34452862203382356,-0.42007524814496194
161,161,53846.15384615384,-325.50790707502625,37.98183866633344,207.27446888597447,0.3706679511937316,-0.49937941780237644,-0.870047368996108,-0.39693271520731144,-0.4731146537887966
162,162,54180.60200668896,-325.05945819586475,37.92951147977915,207.8022073905688,0.47858326443640936,-0.487688371533511,-0.9662716359699204,-0.43599790883656153,-0.5302737271333589
163,163,54515.05016722408,-324.6138328883032,37.87751376123053,208.3296897418897,0.5964048769803418,-0.46285094658179293,-1.0592558235621348,-0.4660548334322199,-0.5932009901299149
164,164,54849.4983277592,-324.17122010016976,37.82586755803503,208.85691310334167,0.7177590819978169,-0.4346220937680697,-1.1523811757658866,-0.4847761470320234,-0.6676050287338633
